"","Trial","Inclusion","Inclusion2","ID","style","condition","question","subresp","RT","item","BES_Cognitive","BES_Affective","BES_Total","Lie_Freq","Lie_Ability","Lie_Neg","Lie_Content","Lie_TotalAvg","MAIA1","MAIA2","MAIA3","MAIA4","MAIA5","MAIA6","MAIA7","MAIA8","MAIA_Total","SRP3_IPM","SRP3_CA","SRP3_ELS","SRP3_ASB","SRP3_PRI","SRP3_SEC","SRP3_Total","yoni_affective","yoni_cognitive","yoni_physical","yoni_total","HCT_Confidence","HCT_Accuracy","HCT_Awareness","Gender","Age","handedness","Polyjc","Ethnicity","Religion","Nationality","RaisedinSG"
"547",67,1,1,7,"Indirect","LIE","Is Mr Foo your favourite teacher in secondary school?",0.771296296296296,1.78118034591898,4,26,30,56,1.01044359114637,-1.49378466855711,-0.675813426123858,-1.84422863227441,-0.750845783952254,2.5,2,2.2,2.57142857142857,2.2,3,2,2.66666666666667,19.1380952380952,49,51,51,39,100,90,190,45,29,11,85,0.57537037037037,0.97861595155899,-0.439542641966532,"Male",24,"Right handed","Polytechnic","Chinese","Buddhism","Singaporean","Yes"
"548",68,1,0,7,"Indirect","TRUTH","Are you from School of Civil Engineering in NTU?",0.771296296296296,1.59718759311363,21,26,30,56,1.01044359114637,-1.49378466855711,-0.675813426123858,-1.84422863227441,-0.750845783952254,2.5,2,2.2,2.57142857142857,2.2,3,2,2.66666666666667,19.1380952380952,49,51,51,39,100,90,190,45,29,11,85,0.57537037037037,0.97861595155899,-0.439542641966532,"Male",24,"Right handed","Polytechnic","Chinese","Buddhism","Singaporean","Yes"
"549",69,1,1,7,"Direct","LIE","What brand of laptop do you mainly use?",0.916666666666667,2.69966007815674,30,26,30,56,1.01044359114637,-1.49378466855711,-0.675813426123858,-1.84422863227441,-0.750845783952254,2.5,2,2.2,2.57142857142857,2.2,3,2,2.66666666666667,19.1380952380952,49,51,51,39,100,90,190,45,29,11,85,0.57537037037037,0.97861595155899,-0.439542641966532,"Male",24,"Right handed","Polytechnic","Chinese","Buddhism","Singaporean","Yes"
"550",70,0,0,7,"Indirect","TRUTH","Is the Serangoon station the closest MRT to your house?",0.964814814814815,2.00266105215997,19,26,30,56,1.01044359114637,-1.49378466855711,-0.675813426123858,-1.84422863227441,-0.750845783952254,2.5,2,2.2,2.57142857142857,2.2,3,2,2.66666666666667,19.1380952380952,49,51,51,39,100,90,190,45,29,11,85,0.57537037037037,0.97861595155899,-0.439542641966532,"Male",24,"Right handed","Polytechnic","Chinese","Buddhism","Singaporean","Yes"
"551",71,1,1,7,"Direct","LIE","Which floor of the building is your house on?",0.112037037037037,2.28343814983964,20,26,30,56,1.01044359114637,-1.49378466855711,-0.675813426123858,-1.84422863227441,-0.750845783952254,2.5,2,2.2,2.57142857142857,2.2,3,2,2.66666666666667,19.1380952380952,49,51,51,39,100,90,190,45,29,11,85,0.57537037037037,0.97861595155899,-0.439542641966532,"Male",24,"Right handed","Polytechnic","Chinese","Buddhism","Singaporean","Yes"
"552",72,1,1,7,"Direct","TRUTH","What was your favourite subject back in secondary school?",0.757407407407407,1.89939779043198,12,26,30,56,1.01044359114637,-1.49378466855711,-0.675813426123858,-1.84422863227441,-0.750845783952254,2.5,2,2.2,2.57142857142857,2.2,3,2,2.66666666666667,19.1380952380952,49,51,51,39,100,90,190,45,29,11,85,0.57537037037037,0.97861595155899,-0.439542641966532,"Male",24,"Right handed","Polytechnic","Chinese","Buddhism","Singaporean","Yes"
"553",73,1,1,7,"Indirect","LIE","Is the Chua Chu Kang station the closest MRT to your house?",0.82962962962963,2.03656179830432,19,26,30,56,1.01044359114637,-1.49378466855711,-0.675813426123858,-1.84422863227441,-0.750845783952254,2.5,2,2.2,2.57142857142857,2.2,3,2,2.66666666666667,19.1380952380952,49,51,51,39,100,90,190,45,29,11,85,0.57537037037037,0.97861595155899,-0.439542641966532,"Male",24,"Right handed","Polytechnic","Chinese","Buddhism","Singaporean","Yes"
"554",74,1,1,7,"Indirect","LIE","Is your religion Catholicism?",0.232407407407407,1.83420377597213,28,26,30,56,1.01044359114637,-1.49378466855711,-0.675813426123858,-1.84422863227441,-0.750845783952254,2.5,2,2.2,2.57142857142857,2.2,3,2,2.66666666666667,19.1380952380952,49,51,51,39,100,90,190,45,29,11,85,0.57537037037037,0.97861595155899,-0.439542641966532,"Male",24,"Right handed","Polytechnic","Chinese","Buddhism","Singaporean","Yes"
"555",75,1,1,7,"Indirect","TRUTH","Do you have 1 sibling?",0.655555555555556,1.54955941066146,16,26,30,56,1.01044359114637,-1.49378466855711,-0.675813426123858,-1.84422863227441,-0.750845783952254,2.5,2,2.2,2.57142857142857,2.2,3,2,2.66666666666667,19.1380952380952,49,51,51,39,100,90,190,45,29,11,85,0.57537037037037,0.97861595155899,-0.439542641966532,"Male",24,"Right handed","Polytechnic","Chinese","Buddhism","Singaporean","Yes"
"556",76,1,1,7,"Direct","TRUTH","Which floor of the building is your house on?",0.710185185185185,1.66512093599886,20,26,30,56,1.01044359114637,-1.49378466855711,-0.675813426123858,-1.84422863227441,-0.750845783952254,2.5,2,2.2,2.57142857142857,2.2,3,2,2.66666666666667,19.1380952380952,49,51,51,39,100,90,190,45,29,11,85,0.57537037037037,0.97861595155899,-0.439542641966532,"Male",24,"Right handed","Polytechnic","Chinese","Buddhism","Singaporean","Yes"
"557",77,1,1,7,"Indirect","TRUTH","Are you in your 1st year in NTU?",0.723148148148148,2.19962863996625,22,26,30,56,1.01044359114637,-1.49378466855711,-0.675813426123858,-1.84422863227441,-0.750845783952254,2.5,2,2.2,2.57142857142857,2.2,3,2,2.66666666666667,19.1380952380952,49,51,51,39,100,90,190,45,29,11,85,0.57537037037037,0.97861595155899,-0.439542641966532,"Male",24,"Right handed","Polytechnic","Chinese","Buddhism","Singaporean","Yes"
"558",78,1,1,7,"Indirect","TRUTH","Do you like all food equally?",0.182407407407407,1.94858635403216,8,26,30,56,1.01044359114637,-1.49378466855711,-0.675813426123858,-1.84422863227441,-0.750845783952254,2.5,2,2.2,2.57142857142857,2.2,3,2,2.66666666666667,19.1380952380952,49,51,51,39,100,90,190,45,29,11,85,0.57537037037037,0.97861595155899,-0.439542641966532,"Male",24,"Right handed","Polytechnic","Chinese","Buddhism","Singaporean","Yes"
"559",79,1,1,7,"Indirect","LIE","Were you in the Boy's Brigade CCA during secondary school?",0.427777777777778,1.09827158320695,6,26,30,56,1.01044359114637,-1.49378466855711,-0.675813426123858,-1.84422863227441,-0.750845783952254,2.5,2,2.2,2.57142857142857,2.2,3,2,2.66666666666667,19.1380952380952,49,51,51,39,100,90,190,45,29,11,85,0.57537037037037,0.97861595155899,-0.439542641966532,"Male",24,"Right handed","Polytechnic","Chinese","Buddhism","Singaporean","Yes"
"560",80,1,1,7,"Direct","TRUTH","What brand of laptop do you mainly use?",0.775925925925926,1.01531829312444,30,26,30,56,1.01044359114637,-1.49378466855711,-0.675813426123858,-1.84422863227441,-0.750845783952254,2.5,2,2.2,2.57142857142857,2.2,3,2,2.66666666666667,19.1380952380952,49,51,51,39,100,90,190,45,29,11,85,0.57537037037037,0.97861595155899,-0.439542641966532,"Male",24,"Right handed","Polytechnic","Chinese","Buddhism","Singaporean","Yes"
"561",1,1,1,8,"Indirect","TRUTH","Is the Bukit Panjang station the closest MRT to your house?",0.966666666666667,7.84936808422208,19,39,40,79,-1.76599759038507,-2.23937869059939,0.513584568256907,-1.36966191920105,-1.21536340798215,2.5,0.333333333333333,3,4.14285714285714,4.4,4,3.66666666666667,5,27.0428571428571,41,33,42,17,74,59,133,44,35,14,93,0.243148148148148,0.980167843852054,-0.208916013102902,"Female",20,"Right handed","Junior College","Chinese","Buddhism","Malaysian","No"
"562",2,1,1,8,"Indirect","TRUTH","Is your favourite country Japan?",0.951851851851852,4.39945553475991,5,39,40,79,-1.76599759038507,-2.23937869059939,0.513584568256907,-1.36966191920105,-1.21536340798215,2.5,0.333333333333333,3,4.14285714285714,4.4,4,3.66666666666667,5,27.0428571428571,41,33,42,17,74,59,133,44,35,14,93,0.243148148148148,0.980167843852054,-0.208916013102902,"Female",20,"Right handed","Junior College","Chinese","Buddhism","Malaysian","No"
"563",3,1,0,8,"Indirect","TRUTH","Are you from School of Humanities in NTU?",0.939814814814815,3.38386167259887,21,39,40,79,-1.76599759038507,-2.23937869059939,0.513584568256907,-1.36966191920105,-1.21536340798215,2.5,0.333333333333333,3,4.14285714285714,4.4,4,3.66666666666667,5,27.0428571428571,41,33,42,17,74,59,133,44,35,14,93,0.243148148148148,0.980167843852054,-0.208916013102902,"Female",20,"Right handed","Junior College","Chinese","Buddhism","Malaysian","No"
"564",4,1,1,8,"Direct","TRUTH","What was your favourite subject back in secondary school?",0.982407407407407,6.98226382210851,12,39,40,79,-1.76599759038507,-2.23937869059939,0.513584568256907,-1.36966191920105,-1.21536340798215,2.5,0.333333333333333,3,4.14285714285714,4.4,4,3.66666666666667,5,27.0428571428571,41,33,42,17,74,59,133,44,35,14,93,0.243148148148148,0.980167843852054,-0.208916013102902,"Female",20,"Right handed","Junior College","Chinese","Buddhism","Malaysian","No"
"565",5,1,1,8,"Indirect","TRUTH","Are you from Innova Junior College?",0.957407407407407,2.73469710536301,15,39,40,79,-1.76599759038507,-2.23937869059939,0.513584568256907,-1.36966191920105,-1.21536340798215,2.5,0.333333333333333,3,4.14285714285714,4.4,4,3.66666666666667,5,27.0428571428571,41,33,42,17,74,59,133,44,35,14,93,0.243148148148148,0.980167843852054,-0.208916013102902,"Female",20,"Right handed","Junior College","Chinese","Buddhism","Malaysian","No"
"566",6,1,0,8,"Indirect","LIE","Do you use a Apple phone?",0.669444444444445,3.26784396730363,29,39,40,79,-1.76599759038507,-2.23937869059939,0.513584568256907,-1.36966191920105,-1.21536340798215,2.5,0.333333333333333,3,4.14285714285714,4.4,4,3.66666666666667,5,27.0428571428571,41,33,42,17,74,59,133,44,35,14,93,0.243148148148148,0.980167843852054,-0.208916013102902,"Female",20,"Right handed","Junior College","Chinese","Buddhism","Malaysian","No"
"567",7,1,1,8,"Direct","LIE","Who is your closest friend back in secondary school?",0.568518518518519,2.40060945926234,3,39,40,79,-1.76599759038507,-2.23937869059939,0.513584568256907,-1.36966191920105,-1.21536340798215,2.5,0.333333333333333,3,4.14285714285714,4.4,4,3.66666666666667,5,27.0428571428571,41,33,42,17,74,59,133,44,35,14,93,0.243148148148148,0.980167843852054,-0.208916013102902,"Female",20,"Right handed","Junior College","Chinese","Buddhism","Malaysian","No"
"568",8,1,1,8,"Indirect","LIE","Is Mrs Lee your favourite teacher in secondary school?",0.626851851851852,3.23425054876134,4,39,40,79,-1.76599759038507,-2.23937869059939,0.513584568256907,-1.36966191920105,-1.21536340798215,2.5,0.333333333333333,3,4.14285714285714,4.4,4,3.66666666666667,5,27.0428571428571,41,33,42,17,74,59,133,44,35,14,93,0.243148148148148,0.980167843852054,-0.208916013102902,"Female",20,"Right handed","Junior College","Chinese","Buddhism","Malaysian","No"
"569",9,1,1,8,"Indirect","LIE","Is your favourite country Taiwan?",0.642592592592593,2.90146985044703,5,39,40,79,-1.76599759038507,-2.23937869059939,0.513584568256907,-1.36966191920105,-1.21536340798215,2.5,0.333333333333333,3,4.14285714285714,4.4,4,3.66666666666667,5,27.0428571428571,41,33,42,17,74,59,133,44,35,14,93,0.243148148148148,0.980167843852054,-0.208916013102902,"Female",20,"Right handed","Junior College","Chinese","Buddhism","Malaysian","No"
"570",10,1,1,8,"Direct","TRUTH","What CCA (Co-curricular Activity) did you join in secondary school?",0.768518518518519,5.98440196737647,6,39,40,79,-1.76599759038507,-2.23937869059939,0.513584568256907,-1.36966191920105,-1.21536340798215,2.5,0.333333333333333,3,4.14285714285714,4.4,4,3.66666666666667,5,27.0428571428571,41,33,42,17,74,59,133,44,35,14,93,0.243148148148148,0.980167843852054,-0.208916013102902,"Female",20,"Right handed","Junior College","Chinese","Buddhism","Malaysian","No"
"571",11,1,1,8,"Indirect","LIE","Are you from Anderson Secondary School?",0.630555555555556,5.96817420050502,2,39,40,79,-1.76599759038507,-2.23937869059939,0.513584568256907,-1.36966191920105,-1.21536340798215,2.5,0.333333333333333,3,4.14285714285714,4.4,4,3.66666666666667,5,27.0428571428571,41,33,42,17,74,59,133,44,35,14,93,0.243148148148148,0.980167843852054,-0.208916013102902,"Female",20,"Right handed","Junior College","Chinese","Buddhism","Malaysian","No"
"572",12,1,0,8,"Indirect","LIE","Are you from Wellington Primary School?",0.659259259259259,2.75140799954534,1,39,40,79,-1.76599759038507,-2.23937869059939,0.513584568256907,-1.36966191920105,-1.21536340798215,2.5,0.333333333333333,3,4.14285714285714,4.4,4,3.66666666666667,5,27.0428571428571,41,33,42,17,74,59,133,44,35,14,93,0.243148148148148,0.980167843852054,-0.208916013102902,"Female",20,"Right handed","Junior College","Chinese","Buddhism","Malaysian","No"
"573",13,1,0,8,"Indirect","LIE","Was your favourite subject Mathematics back in secondary school?",0.337962962962963,6.98272449383512,12,39,40,79,-1.76599759038507,-2.23937869059939,0.513584568256907,-1.36966191920105,-1.21536340798215,2.5,0.333333333333333,3,4.14285714285714,4.4,4,3.66666666666667,5,27.0428571428571,41,33,42,17,74,59,133,44,35,14,93,0.243148148148148,0.980167843852054,-0.208916013102902,"Female",20,"Right handed","Junior College","Chinese","Buddhism","Malaysian","No"
"574",14,1,1,8,"Direct","LIE","Which polytechnic or junior college are you from?",0.408333333333333,2.9666824718006,15,39,40,79,-1.76599759038507,-2.23937869059939,0.513584568256907,-1.36966191920105,-1.21536340798215,2.5,0.333333333333333,3,4.14285714285714,4.4,4,3.66666666666667,5,27.0428571428571,41,33,42,17,74,59,133,44,35,14,93,0.243148148148148,0.980167843852054,-0.208916013102902,"Female",20,"Right handed","Junior College","Chinese","Buddhism","Malaysian","No"
"575",15,1,1,8,"Direct","LIE","What is your dream job growing up?",0.512962962962963,4.30000789184123,13,39,40,79,-1.76599759038507,-2.23937869059939,0.513584568256907,-1.36966191920105,-1.21536340798215,2.5,0.333333333333333,3,4.14285714285714,4.4,4,3.66666666666667,5,27.0428571428571,41,33,42,17,74,59,133,44,35,14,93,0.243148148148148,0.980167843852054,-0.208916013102902,"Female",20,"Right handed","Junior College","Chinese","Buddhism","Malaysian","No"
"576",16,1,1,8,"Direct","LIE","Which school in NTU are you from? (Eg. NBS, SSS, SOH)",0.300925925925926,5.08467792114243,21,39,40,79,-1.76599759038507,-2.23937869059939,0.513584568256907,-1.36966191920105,-1.21536340798215,2.5,0.333333333333333,3,4.14285714285714,4.4,4,3.66666666666667,5,27.0428571428571,41,33,42,17,74,59,133,44,35,14,93,0.243148148148148,0.980167843852054,-0.208916013102902,"Female",20,"Right handed","Junior College","Chinese","Buddhism","Malaysian","No"
"577",17,1,0,8,"Indirect","TRUTH","Is your house on the 9th floor of the building?",0.609259259259259,2.08325452264398,20,39,40,79,-1.76599759038507,-2.23937869059939,0.513584568256907,-1.36966191920105,-1.21536340798215,2.5,0.333333333333333,3,4.14285714285714,4.4,4,3.66666666666667,5,27.0428571428571,41,33,42,17,74,59,133,44,35,14,93,0.243148148148148,0.980167843852054,-0.208916013102902,"Female",20,"Right handed","Junior College","Chinese","Buddhism","Malaysian","No"
"578",18,1,1,8,"Direct","TRUTH","How often do you smoke?",0.742592592592593,3.73425183212385,26,39,40,79,-1.76599759038507,-2.23937869059939,0.513584568256907,-1.36966191920105,-1.21536340798215,2.5,0.333333333333333,3,4.14285714285714,4.4,4,3.66666666666667,5,27.0428571428571,41,33,42,17,74,59,133,44,35,14,93,0.243148148148148,0.980167843852054,-0.208916013102902,"Female",20,"Right handed","Junior College","Chinese","Buddhism","Malaysian","No"
"579",19,1,1,8,"Direct","LIE","How old is your mum? (Eg. 45, 52)",0.708333333333333,1.26654022792354,24,39,40,79,-1.76599759038507,-2.23937869059939,0.513584568256907,-1.36966191920105,-1.21536340798215,2.5,0.333333333333333,3,4.14285714285714,4.4,4,3.66666666666667,5,27.0428571428571,41,33,42,17,74,59,133,44,35,14,93,0.243148148148148,0.980167843852054,-0.208916013102902,"Female",20,"Right handed","Junior College","Chinese","Buddhism","Malaysian","No"
"580",20,1,1,8,"Indirect","LIE","Were you in the Floorball CCA during secondary school?",0.35,8.76574688451365,6,39,40,79,-1.76599759038507,-2.23937869059939,0.513584568256907,-1.36966191920105,-1.21536340798215,2.5,0.333333333333333,3,4.14285714285714,4.4,4,3.66666666666667,5,27.0428571428571,41,33,42,17,74,59,133,44,35,14,93,0.243148148148148,0.980167843852054,-0.208916013102902,"Female",20,"Right handed","Junior College","Chinese","Buddhism","Malaysian","No"
"581",21,1,1,8,"Direct","LIE","What religion do you practice?",0.314814814814815,5.00011548865587,28,39,40,79,-1.76599759038507,-2.23937869059939,0.513584568256907,-1.36966191920105,-1.21536340798215,2.5,0.333333333333333,3,4.14285714285714,4.4,4,3.66666666666667,5,27.0428571428571,41,33,42,17,74,59,133,44,35,14,93,0.243148148148148,0.980167843852054,-0.208916013102902,"Female",20,"Right handed","Junior College","Chinese","Buddhism","Malaysian","No"
"582",22,1,0,8,"Indirect","LIE","Are you studying Mathematical Science course in NTU?",0.494444444444444,3.50167458644137,23,39,40,79,-1.76599759038507,-2.23937869059939,0.513584568256907,-1.36966191920105,-1.21536340798215,2.5,0.333333333333333,3,4.14285714285714,4.4,4,3.66666666666667,5,27.0428571428571,41,33,42,17,74,59,133,44,35,14,93,0.243148148148148,0.980167843852054,-0.208916013102902,"Female",20,"Right handed","Junior College","Chinese","Buddhism","Malaysian","No"
"583",23,1,0,8,"Indirect","TRUTH","Is your mum 54 years old this year?",0.54537037037037,5.58224495919421,24,39,40,79,-1.76599759038507,-2.23937869059939,0.513584568256907,-1.36966191920105,-1.21536340798215,2.5,0.333333333333333,3,4.14285714285714,4.4,4,3.66666666666667,5,27.0428571428571,41,33,42,17,74,59,133,44,35,14,93,0.243148148148148,0.980167843852054,-0.208916013102902,"Female",20,"Right handed","Junior College","Chinese","Buddhism","Malaysian","No"
"584",24,1,1,8,"Indirect","TRUTH","Is your favourite flavour Pistachio?",0.711111111111111,3.41633773781359,14,39,40,79,-1.76599759038507,-2.23937869059939,0.513584568256907,-1.36966191920105,-1.21536340798215,2.5,0.333333333333333,3,4.14285714285714,4.4,4,3.66666666666667,5,27.0428571428571,41,33,42,17,74,59,133,44,35,14,93,0.243148148148148,0.980167843852054,-0.208916013102902,"Female",20,"Right handed","Junior College","Chinese","Buddhism","Malaysian","No"
"585",25,1,1,8,"Direct","TRUTH","What brand of handphone do you use?",0.696296296296296,1.4486306249164,29,39,40,79,-1.76599759038507,-2.23937869059939,0.513584568256907,-1.36966191920105,-1.21536340798215,2.5,0.333333333333333,3,4.14285714285714,4.4,4,3.66666666666667,5,27.0428571428571,41,33,42,17,74,59,133,44,35,14,93,0.243148148148148,0.980167843852054,-0.208916013102902,"Female",20,"Right handed","Junior College","Chinese","Buddhism","Malaysian","No"
"586",26,1,1,8,"Direct","TRUTH","What religion do you practice?",0.696296296296296,1.03372366353869,28,39,40,79,-1.76599759038507,-2.23937869059939,0.513584568256907,-1.36966191920105,-1.21536340798215,2.5,0.333333333333333,3,4.14285714285714,4.4,4,3.66666666666667,5,27.0428571428571,41,33,42,17,74,59,133,44,35,14,93,0.243148148148148,0.980167843852054,-0.208916013102902,"Female",20,"Right handed","Junior College","Chinese","Buddhism","Malaysian","No"
"587",27,1,1,8,"Direct","TRUTH","Who is your favourite teacher in secondary school?",0.663888888888889,2.63406281545758,4,39,40,79,-1.76599759038507,-2.23937869059939,0.513584568256907,-1.36966191920105,-1.21536340798215,2.5,0.333333333333333,3,4.14285714285714,4.4,4,3.66666666666667,5,27.0428571428571,41,33,42,17,74,59,133,44,35,14,93,0.243148148148148,0.980167843852054,-0.208916013102902,"Female",20,"Right handed","Junior College","Chinese","Buddhism","Malaysian","No"
"588",28,1,1,8,"Direct","LIE","Which floor of the building is your house on?",0.789814814814815,6.18395104818046,20,39,40,79,-1.76599759038507,-2.23937869059939,0.513584568256907,-1.36966191920105,-1.21536340798215,2.5,0.333333333333333,3,4.14285714285714,4.4,4,3.66666666666667,5,27.0428571428571,41,33,42,17,74,59,133,44,35,14,93,0.243148148148148,0.980167843852054,-0.208916013102902,"Female",20,"Right handed","Junior College","Chinese","Buddhism","Malaysian","No"
"589",29,1,0,8,"Indirect","TRUTH","Are you from Punggol Primary School?",0.45,3.86644629715011,1,39,40,79,-1.76599759038507,-2.23937869059939,0.513584568256907,-1.36966191920105,-1.21536340798215,2.5,0.333333333333333,3,4.14285714285714,4.4,4,3.66666666666667,5,27.0428571428571,41,33,42,17,74,59,133,44,35,14,93,0.243148148148148,0.980167843852054,-0.208916013102902,"Female",20,"Right handed","Junior College","Chinese","Buddhism","Malaysian","No"
"590",30,1,1,8,"Indirect","TRUTH","Are you from Ahmad Ibrahim Secondary School?",0.817592592592593,2.23331893980503,2,39,40,79,-1.76599759038507,-2.23937869059939,0.513584568256907,-1.36966191920105,-1.21536340798215,2.5,0.333333333333333,3,4.14285714285714,4.4,4,3.66666666666667,5,27.0428571428571,41,33,42,17,74,59,133,44,35,14,93,0.243148148148148,0.980167843852054,-0.208916013102902,"Female",20,"Right handed","Junior College","Chinese","Buddhism","Malaysian","No"
"591",31,1,1,8,"Indirect","TRUTH","Is Cherise your closest friend back in secondary school?",0.72962962962963,3.58413255820051,3,39,40,79,-1.76599759038507,-2.23937869059939,0.513584568256907,-1.36966191920105,-1.21536340798215,2.5,0.333333333333333,3,4.14285714285714,4.4,4,3.66666666666667,5,27.0428571428571,41,33,42,17,74,59,133,44,35,14,93,0.243148148148148,0.980167843852054,-0.208916013102902,"Female",20,"Right handed","Junior College","Chinese","Buddhism","Malaysian","No"
"592",32,1,0,8,"Indirect","LIE","Do you have 4 siblings?",0.743518518518518,1.36475534969941,16,39,40,79,-1.76599759038507,-2.23937869059939,0.513584568256907,-1.36966191920105,-1.21536340798215,2.5,0.333333333333333,3,4.14285714285714,4.4,4,3.66666666666667,5,27.0428571428571,41,33,42,17,74,59,133,44,35,14,93,0.243148148148148,0.980167843852054,-0.208916013102902,"Female",20,"Right handed","Junior College","Chinese","Buddhism","Malaysian","No"
"593",33,1,1,8,"Direct","TRUTH","How many siblings do you have? (Eg. 0, 1, 2, 3)",0.312962962962963,3.03323572408408,16,39,40,79,-1.76599759038507,-2.23937869059939,0.513584568256907,-1.36966191920105,-1.21536340798215,2.5,0.333333333333333,3,4.14285714285714,4.4,4,3.66666666666667,5,27.0428571428571,41,33,42,17,74,59,133,44,35,14,93,0.243148148148148,0.980167843852054,-0.208916013102902,"Female",20,"Right handed","Junior College","Chinese","Buddhism","Malaysian","No"
"594",34,1,1,8,"Indirect","LIE","Do you smoke socially?",0.201851851851852,1.03118996974081,26,39,40,79,-1.76599759038507,-2.23937869059939,0.513584568256907,-1.36966191920105,-1.21536340798215,2.5,0.333333333333333,3,4.14285714285714,4.4,4,3.66666666666667,5,27.0428571428571,41,33,42,17,74,59,133,44,35,14,93,0.243148148148148,0.980167843852054,-0.208916013102902,"Female",20,"Right handed","Junior College","Chinese","Buddhism","Malaysian","No"
"595",35,1,1,8,"Indirect","LIE","Is the Yishun station the closest MRT to your house?",0.309259259259259,2.68326613632962,19,39,40,79,-1.76599759038507,-2.23937869059939,0.513584568256907,-1.36966191920105,-1.21536340798215,2.5,0.333333333333333,3,4.14285714285714,4.4,4,3.66666666666667,5,27.0428571428571,41,33,42,17,74,59,133,44,35,14,93,0.243148148148148,0.980167843852054,-0.208916013102902,"Female",20,"Right handed","Junior College","Chinese","Buddhism","Malaysian","No"
"596",36,1,1,8,"Direct","TRUTH","What is your dream job growing up?",0.372222222222222,4.39974521892145,13,39,40,79,-1.76599759038507,-2.23937869059939,0.513584568256907,-1.36966191920105,-1.21536340798215,2.5,0.333333333333333,3,4.14285714285714,4.4,4,3.66666666666667,5,27.0428571428571,41,33,42,17,74,59,133,44,35,14,93,0.243148148148148,0.980167843852054,-0.208916013102902,"Female",20,"Right handed","Junior College","Chinese","Buddhism","Malaysian","No"
"597",37,1,0,8,"Indirect","TRUTH","Are you studying Business course in NTU?",0.47962962962963,4.16766040446237,23,39,40,79,-1.76599759038507,-2.23937869059939,0.513584568256907,-1.36966191920105,-1.21536340798215,2.5,0.333333333333333,3,4.14285714285714,4.4,4,3.66666666666667,5,27.0428571428571,41,33,42,17,74,59,133,44,35,14,93,0.243148148148148,0.980167843852054,-0.208916013102902,"Female",20,"Right handed","Junior College","Chinese","Buddhism","Malaysian","No"
"598",38,1,1,8,"Direct","LIE","What is your favourite flavour?(E.g. chocolate, vanilla, milktea; it can be a complicated flavour)",0.621296296296296,3.08357404172421,14,39,40,79,-1.76599759038507,-2.23937869059939,0.513584568256907,-1.36966191920105,-1.21536340798215,2.5,0.333333333333333,3,4.14285714285714,4.4,4,3.66666666666667,5,27.0428571428571,41,33,42,17,74,59,133,44,35,14,93,0.243148148148148,0.980167843852054,-0.208916013102902,"Female",20,"Right handed","Junior College","Chinese","Buddhism","Malaysian","No"
"599",39,1,1,8,"Direct","LIE","Which year in NTU are you currently in? (Eg. 1, 2, 3, 4)",0.653703703703704,0.999333694111556,22,39,40,79,-1.76599759038507,-2.23937869059939,0.513584568256907,-1.36966191920105,-1.21536340798215,2.5,0.333333333333333,3,4.14285714285714,4.4,4,3.66666666666667,5,27.0428571428571,41,33,42,17,74,59,133,44,35,14,93,0.243148148148148,0.980167843852054,-0.208916013102902,"Female",20,"Right handed","Junior College","Chinese","Buddhism","Malaysian","No"
"600",40,1,0,8,"Indirect","TRUTH","Are you in your 2nd year in NTU?",0.326851851851852,1.64849088340998,22,39,40,79,-1.76599759038507,-2.23937869059939,0.513584568256907,-1.36966191920105,-1.21536340798215,2.5,0.333333333333333,3,4.14285714285714,4.4,4,3.66666666666667,5,27.0428571428571,41,33,42,17,74,59,133,44,35,14,93,0.243148148148148,0.980167843852054,-0.208916013102902,"Female",20,"Right handed","Junior College","Chinese","Buddhism","Malaysian","No"
"601",41,1,0,8,"Indirect","LIE","Are you in your 1st year in NTU?",0.399074074074074,3.599886179436,22,39,40,79,-1.76599759038507,-2.23937869059939,0.513584568256907,-1.36966191920105,-1.21536340798215,2.5,0.333333333333333,3,4.14285714285714,4.4,4,3.66666666666667,5,27.0428571428571,41,33,42,17,74,59,133,44,35,14,93,0.243148148148148,0.980167843852054,-0.208916013102902,"Female",20,"Right handed","Junior College","Chinese","Buddhism","Malaysian","No"
"602",42,1,1,8,"Indirect","TRUTH","Were you in the Girl Guides CCA during secondary school?",0.640740740740741,2.10197042999789,6,39,40,79,-1.76599759038507,-2.23937869059939,0.513584568256907,-1.36966191920105,-1.21536340798215,2.5,0.333333333333333,3,4.14285714285714,4.4,4,3.66666666666667,5,27.0428571428571,41,33,42,17,74,59,133,44,35,14,93,0.243148148148148,0.980167843852054,-0.208916013102902,"Female",20,"Right handed","Junior College","Chinese","Buddhism","Malaysian","No"
"603",43,1,1,8,"Direct","TRUTH","Which primary school are you from?",0.756481481481482,4.08286025747657,1,39,40,79,-1.76599759038507,-2.23937869059939,0.513584568256907,-1.36966191920105,-1.21536340798215,2.5,0.333333333333333,3,4.14285714285714,4.4,4,3.66666666666667,5,27.0428571428571,41,33,42,17,74,59,133,44,35,14,93,0.243148148148148,0.980167843852054,-0.208916013102902,"Female",20,"Right handed","Junior College","Chinese","Buddhism","Malaysian","No"
